TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,FraudLabel
SUP-00015375,AC00123,146.26,2024-11-07T12:32:27,TRANSFER,Dhaka,ONLINE,79,Retired,1,143369.22,2024-11-02T09:58:40,0
SUP-00015376,AC00238,102.02,2024-11-07T13:14:08,CASH_WITHDRAWAL,Khulna,ONLINE,78,Retired,1,161411.67,2024-10-22T12:37:21,0
SUP-00015377,AC00227,128.76,2024-11-07T13:32:14,DEBIT,Khulna,ONLINE,43,Government Employee,1,46700.74,2024-11-03T05:14:33,0
SUP-00015378,AC00446,395.41,2024-11-07T15:04:26,TRANSFER,Barishal,ONLINE,62,Retired,1,59409.38,2024-10-12T08:51:45,0
SUP-00015379,AC00060,77.82,2024-11-07T16:08:58,DEBIT,Dhaka,ATM,58,Banker,1,28526.82,2024-10-29T22:35:51,0
SUP-00015380,AC00292,258.58,2024-11-07T16:39:54,CREDIT,Chattogram,BRANCH,45,Engineer,2,174635.13,2024-09-23T10:01:13,0
SUP-00015381,AC00382,856.66,2024-11-07T17:24:05,TRANSFER,Rangpur,ONLINE,66,Retired,1,97430.42,2024-10-24T03:10:05,0
SUP-00015382,AC00278,313.35,2024-11-07T17:39:24,DEBIT,Rajshahi,ATM,70,Retired,1,83500.67,2024-11-02T09:34:57,0
SUP-00015383,AC00025,1843.34,2024-11-07T18:03:02,DEBIT,Dhaka,POS,74,Retired,5,37407.69,2024-10-09T13:40:07,1
SUP-00015384,AC00139,234.16,2024-11-07T18:26:53,TRANSFER,Dhaka,BRANCH,25,Student,1,152097.17,2024-10-06T12:54:32,0
SUP-00015385,AC00305,32.75,2024-11-07T18:35:25,CASH_WITHDRAWAL,Sylhet,BRANCH,35,Engineer,1,81880.42,2024-10-22T06:40:44,0
SUP-00015386,AC00217,685.95,2024-11-07T20:08:46,TRANSFER,Chattogram,BRANCH,56,Banker,1,106797.85,2024-10-21T02:45:00,0
SUP-00015387,AC00166,994.3,2024-11-07T20:10:58,TRANSFER,Dhaka,MOBILE,36,Government Employee,1,153239.14,2024-09-18T16:53:34,0
SUP-00015388,AC00296,172.5,2024-11-07T20:51:47,DEBIT,Dhaka,ONLINE,23,Student,1,28727.59,2024-10-17T15:05:44,0
SUP-00015389,AC00114,249.65,2024-11-07T21:14:52,DEBIT,Rangpur,POS,27,Student,1,116488.86,2024-09-30T06:22:10,0
SUP-00015390,AC00599,106.27,2024-11-07T22:08:26,DEBIT,Sylhet,BRANCH,60,Doctor,1,40459.38,2024-09-20T06:53:27,0
SUP-00015391,AC00566,396.15,2024-11-07T23:48:10,DEBIT,Khulna,ATM,28,Government Employee,2,93337.68,2024-11-01T13:01:52,0
SUP-00015392,AC00314,711.0,2024-11-07T23:53:51,DEBIT,Rangpur,POS,69,Retired,4,87087.07,2024-10-11T09:30:37,1
SUP-00015393,AC00173,188.42,2024-11-08T01:42:28,CREDIT,Sylhet,POS,73,Retired,2,159632.31,2024-10-13T01:24:45,0
SUP-00015394,AC00267,525.89,2024-11-08T01:45:41,CASH_WITHDRAWAL,Chattogram,POS,24,Doctor,1,147404.33,2024-09-21T23:11:42,0
SUP-00015395,AC00376,63.52,2024-11-08T02:27:04,DEBIT,Sylhet,ONLINE,54,Doctor,1,149525.08,2024-09-23T03:30:58,0
SUP-00015396,AC00181,97.6,2024-11-08T02:27:15,DEBIT,Dhaka,BRANCH,55,Government Employee,2,98875.73,2024-10-30T15:05:19,0
SUP-00015397,AC00396,2050.91,2024-11-08T03:33:02,TRANSFER,Barishal,BRANCH,57,Doctor,2,119850.55,2024-11-01T00:03:17,0
SUP-00015398,AC00166,724.1,2024-11-08T05:47:12,TRANSFER,Dhaka,MOBILE,36,Government Employee,1,152515.04,2024-11-07T20:10:58,0
SUP-00015399,AC00506,927.09,2024-11-08T06:15:29,TRANSFER,Khulna,POS,62,Teacher,1,86341.75,2024-11-06T11:44:17,0
SUP-00015400,AC00061,72.99,2024-11-08T07:20:05,TRANSFER,Chattogram,ONLINE,44,Teacher,1,22178.56,2024-09-24T11:31:45,1
SUP-00015401,AC00477,209.2,2024-11-08T07:55:18,DEBIT,Sylhet,BRANCH,63,Banker,1,72408.11,2024-10-11T06:22:42,0
SUP-00015402,AC00480,45.1,2024-11-08T08:20:49,DEBIT,Mymensingh,ATM,58,Engineer,1,44195.54,2024-10-21T21:31:17,0
SUP-00015403,AC00270,558.89,2024-11-08T08:49:12,CASH_WITHDRAWAL,Dhaka,ONLINE,67,Doctor,2,139855.49,2024-11-04T18:54:40,0
SUP-00015404,AC00252,755.42,2024-11-08T10:00:24,TRANSFER,Rangpur,MOBILE,56,Business Owner,1,67975.12,2024-09-23T20:20:00,0
SUP-00015405,AC00595,114.32,2024-11-08T10:27:26,TRANSFER,Khulna,ATM,25,Government Employee,1,174789.63,2024-09-07T16:34:37,0
SUP-00015406,AC00213,273.13,2024-11-08T10:31:29,CREDIT,Barishal,ONLINE,39,Business Owner,1,87378.65,2024-08-11T11:22:38,0
SUP-00015407,AC00519,124.6,2024-11-08T12:11:51,DEBIT,Sylhet,MOBILE,63,Teacher,1,82346.61,2024-11-05T13:35:11,0
SUP-00015408,AC00213,73.96,2024-11-08T17:52:05,DEBIT,Barishal,ONLINE,39,Business Owner,1,87304.69,2024-11-08T10:31:29,0
SUP-00015409,AC00108,1613.41,2024-11-08T19:20:47,CREDIT,Mymensingh,ATM,26,Doctor,1,151152.97,2024-10-07T23:16:37,0
SUP-00015410,AC00439,216.65,2024-11-08T19:30:44,TRANSFER,Barishal,POS,56,Government Employee,2,91640.43,2024-10-11T07:22:11,0
SUP-00015411,AC00511,905.2,2024-11-08T20:28:48,DEBIT,Barishal,ONLINE,65,Banker,2,27950.55,2024-10-01T08:53:46,0
SUP-00015412,AC00486,169.5,2024-11-08T21:01:24,DEBIT,Sylhet,ONLINE,26,Doctor,2,25339.75,2024-10-11T17:41:36,0
SUP-00015413,AC00421,590.74,2024-11-08T21:24:14,DEBIT,Rajshahi,ONLINE,56,Government Employee,1,155056.35,2024-10-04T16:08:32,0
SUP-00015414,AC00442,253.06,2024-11-08T22:02:24,DEBIT,Rangpur,MOBILE,27,Engineer,1,114340.09,2024-10-30T00:49:28,0
SUP-00015415,AC00529,268.05,2024-11-08T23:14:36,CREDIT,Rangpur,ATM,65,Teacher,2,84323.19,2024-09-12T23:40:07,0
SUP-00015416,AC00467,268.93,2024-11-08T23:52:37,CASH_WITHDRAWAL,Chattogram,MOBILE,36,Business Owner,1,109257.15,2024-10-15T02:03:13,0
SUP-00015417,AC00012,534.81,2024-11-09T00:16:13,CASH_WITHDRAWAL,Sylhet,ATM,63,Retired,1,24542.15,2024-10-14T14:40:37,0
SUP-00015418,AC00041,617.94,2024-11-09T01:24:27,TRANSFER,Sylhet,ATM,67,Banker,1,66556.52,2024-10-19T23:32:32,0
SUP-00015419,AC00327,289.54,2024-11-09T02:21:48,DEBIT,Sylhet,MOBILE,62,Banker,1,22449.65,2024-10-06T20:50:44,0
SUP-00015420,AC00521,205.5,2024-11-09T04:26:26,CASH_WITHDRAWAL,Rangpur,ATM,26,Engineer,1,149809.61,2024-11-07T01:26:12,0
SUP-00015421,AC00306,558.13,2024-11-09T04:33:35,TRANSFER,Sylhet,POS,62,Retired,1,88305.42,2024-10-31T10:39:55,0
SUP-00015422,AC00055,489.89,2024-11-09T04:55:22,DEBIT,Dhaka,MOBILE,26,Student,1,37046.59,2024-10-07T20:57:48,0
SUP-00015423,AC00139,112.48,2024-11-09T06:37:08,TRANSFER,Dhaka,BRANCH,25,Student,1,151984.69,2024-11-07T18:26:53,0
SUP-00015424,AC00068,109.33,2024-11-09T09:52:21,DEBIT,Rangpur,ATM,72,Retired,1,88882.16,2024-10-14T13:18:47,0
SUP-00015425,AC00006,444.79,2024-11-09T10:51:20,TRANSFER,Mymensingh,MOBILE,61,Retired,1,142101.05,2024-10-04T11:18:23,0
SUP-00015426,AC00020,509.05,2024-11-09T10:52:31,CASH_WITHDRAWAL,Rajshahi,ATM,43,Teacher,1,72372.69,2024-10-11T20:52:10,0
SUP-00015427,AC00009,95.54,2024-11-09T11:35:01,CREDIT,Mymensingh,ONLINE,18,Student,2,25872.15,2024-10-31T12:45:32,0
SUP-00015428,AC00381,133.07,2024-11-09T13:24:10,CREDIT,Chattogram,MOBILE,45,Government Employee,2,121045.52,2024-10-03T08:39:36,0
SUP-00015429,AC00075,286.93,2024-11-09T13:32:13,TRANSFER,Khulna,POS,77,Retired,1,161797.43,2024-08-10T14:56:17,0
SUP-00015430,AC00411,889.68,2024-11-09T13:49:47,DEBIT,Chattogram,POS,26,Student,2,55398.26,2024-10-08T15:52:43,0
SUP-00015431,AC00399,103.96,2024-11-09T20:40:38,TRANSFER,Khulna,MOBILE,63,Retired,2,74572.82,2024-10-31T20:24:46,0
SUP-00015432,AC00084,665.31,2024-11-09T20:45:52,DEBIT,Rangpur,ATM,55,Banker,1,126745.71,2024-10-16T21:37:12,0
SUP-00015433,AC00010,424.63,2024-11-09T21:05:13,DEBIT,Dhaka,POS,67,Retired,1,49023.85,2024-10-16T20:24:12,0
SUP-00015434,AC00390,304.56,2024-11-09T21:18:53,TRANSFER,Rangpur,MOBILE,31,Banker,3,98561.77,2024-10-02T14:52:43,1
SUP-00015435,AC00102,143.09,2024-11-09T21:50:35,TRANSFER,Chattogram,ATM,29,Doctor,1,130452.1,2024-10-23T16:17:00,0
SUP-00015436,AC00060,56.21,2024-11-09T23:13:51,DEBIT,Dhaka,ATM,58,Banker,1,28470.61,2024-11-07T16:08:58,0
SUP-00015437,AC00517,978.41,2024-11-10T00:14:56,TRANSFER,Rangpur,BRANCH,41,Doctor,1,134914.16,2024-11-01T16:59:29,0
SUP-00015438,AC00029,338.83,2024-11-10T02:36:27,TRANSFER,Chattogram,ATM,63,Teacher,1,15001.85,2024-10-27T10:06:59,0
SUP-00015439,AC00155,1454.53,2024-11-10T04:28:52,DEBIT,Mymensingh,MOBILE,36,Engineer,2,13808.11,2024-09-10T07:41:04,0
SUP-00015440,AC00532,210.01,2024-11-10T04:53:26,DEBIT,Rajshahi,POS,20,Student,1,59098.53,2024-08-17T04:25:22,0
SUP-00015441,AC00010,312.09,2024-11-10T05:07:31,TRANSFER,Dhaka,POS,67,Retired,1,48711.76,2024-11-09T21:05:13,0
SUP-00015442,AC00016,1554.38,2024-11-10T05:15:00,DEBIT,Rangpur,BRANCH,49,Government Employee,2,91172.02,2024-10-02T09:25:28,0
SUP-00015443,AC00506,604.38,2024-11-10T06:31:12,CREDIT,Khulna,POS,62,Teacher,2,86946.13,2024-11-08T06:15:29,0
SUP-00015444,AC00316,290.41,2024-11-10T06:49:54,TRANSFER,Dubai,POS,41,Business Owner,4,30994.54,2024-10-31T14:25:18,1
SUP-00015445,AC00375,292.86,2024-11-10T07:04:59,DEBIT,Sylhet,MOBILE,62,Business Owner,1,57210.68,2024-11-06T22:28:47,0
SUP-00015446,AC00536,147.89,2024-11-10T08:53:34,DEBIT,Chattogram,MOBILE,29,Government Employee,1,25081.02,2024-10-14T17:30:36,0
SUP-00015447,AC00253,1442.79,2024-11-10T11:01:17,DEBIT,Khulna,BRANCH,24,Teacher,1,163282.58,2024-10-29T20:13:53,0
SUP-00015448,AC00379,99.56,2024-11-10T11:09:21,TRANSFER,Sylhet,BRANCH,26,Engineer,1,110794.87,2024-10-25T04:04:09,0
SUP-00015449,AC00181,232.42,2024-11-10T11:43:19,TRANSFER,Dhaka,BRANCH,55,Government Employee,1,98643.31,2024-11-08T02:27:15,0
SUP-00015450,AC00465,147.98,2024-11-10T11:46:56,DEBIT,Barishal,MOBILE,33,Doctor,2,36412.05,2024-10-26T14:17:41,0
SUP-00015451,AC00427,599.44,2024-11-10T13:02:36,CASH_WITHDRAWAL,Mymensingh,ONLINE,61,Banker,1,27145.66,2024-10-18T06:10:08,0
SUP-00015452,AC00158,349.04,2024-11-10T13:42:00,DEBIT,Chattogram,ONLINE,27,Engineer,1,3243.39,2024-11-06T06:00:00,0
SUP-00015453,AC00558,218.28,2024-11-10T14:41:37,TRANSFER,Rajshahi,MOBILE,55,Doctor,6,174098.43,2024-09-15T14:27:52,0
SUP-00015454,AC00439,91.79,2024-11-10T14:43:23,CREDIT,Barishal,POS,56,Government Employee,1,91732.22,2024-11-08T19:30:44,0
SUP-00015455,AC00535,1168.29,2024-11-10T15:35:59,CREDIT,Rangpur,BRANCH,42,Business Owner,1,113019.28,2024-09-08T10:02:43,0
SUP-00015456,AC00139,201.49,2024-11-10T20:35:39,DEBIT,Dhaka,BRANCH,25,Student,1,151783.2,2024-11-09T06:37:08,0
SUP-00015457,AC00379,171.74,2024-11-11T00:40:15,DEBIT,Sylhet,BRANCH,26,Engineer,3,110623.13,2024-11-10T11:09:21,0
SUP-00015458,AC00462,50.19,2024-11-11T02:26:50,DEBIT,Khulna,BRANCH,38,Government Employee,1,66641.14,2024-11-02T16:19:06,0
SUP-00015459,AC00380,131.78,2024-11-11T02:30:37,TRANSFER,Sylhet,BRANCH,66,Retired,3,155243.79,2024-11-05T16:36:13,0
SUP-00015460,AC00260,476.04,2024-11-11T02:58:13,CREDIT,Chattogram,BRANCH,57,Doctor,1,164785.32,2024-11-03T19:13:34,0
SUP-00015461,AC00447,92.17,2024-11-11T04:01:15,TRANSFER,Barishal,ATM,33,Business Owner,1,131126.6,2024-10-11T00:54:08,0
SUP-00015462,AC00360,1454.17,2024-11-11T05:34:10,TRANSFER,Barishal,BRANCH,65,Government Employee,1,99179.17,2024-10-16T00:06:18,0
SUP-00015463,AC00110,159.26,2024-11-11T06:05:51,CASH_WITHDRAWAL,Rajshahi,POS,22,Student,1,77369.75,2024-11-06T12:43:10,0
SUP-00015464,AC00268,87.9,2024-11-11T06:46:22,DEBIT,Chattogram,POS,24,Business Owner,2,133670.27,2024-11-02T10:38:25,0
SUP-00015465,AC00087,260.32,2024-11-11T06:54:57,DEBIT,Sylhet,MOBILE,52,Business Owner,1,30220.19,2024-09-11T02:16:40,0
SUP-00015466,AC00558,140.91,2024-11-11T06:55:20,TRANSFER,Rangpur,MOBILE,55,Doctor,1,173957.52,2024-11-10T14:41:37,0
SUP-00015467,AC00460,1081.56,2024-11-11T08:58:39,TRANSFER,Dhaka,MOBILE,29,Business Owner,2,138575.15,2024-09-21T10:55:29,0
SUP-00015468,AC00525,423.24,2024-11-11T10:14:59,CREDIT,Chattogram,BRANCH,24,Student,2,141028.95,2024-10-30T06:54:10,0
SUP-00015469,AC00359,128.56,2024-11-11T11:39:16,CASH_WITHDRAWAL,Chattogram,BRANCH,59,Government Employee,1,85126.34,2024-11-07T08:52:55,0
SUP-00015470,AC00203,81.02,2024-11-11T11:50:49,TRANSFER,Dhaka,ATM,46,Business Owner,1,48314.72,2024-09-18T11:13:38,0
SUP-00015471,AC00359,112.33,2024-11-11T12:01:42,TRANSFER,Chattogram,BRANCH,59,Government Employee,1,85014.01,2024-11-11T11:39:16,0
SUP-00015472,AC00251,299.04,2024-11-11T12:12:51,DEBIT,Barishal,ATM,76,Retired,1,167144.77,2024-10-04T18:51:52,0
SUP-00015473,AC00564,173.5,2024-11-11T12:41:13,CREDIT,Sylhet,MOBILE,63,Retired,3,169446.98,2024-11-06T17:09:23,0
SUP-00015474,AC00546,92.41,2024-11-11T12:53:16,TRANSFER,Mymensingh,BRANCH,24,Government Employee,1,89132.99,2024-08-30T04:57:16,0
SUP-00015475,AC00228,887.29,2024-11-11T15:29:24,DEBIT,Barishal,BRANCH,51,Government Employee,2,128306.07,2024-10-31T08:38:44,0
SUP-00015476,AC00355,1401.73,2024-11-11T15:55:42,TRANSFER,Dubai,MOBILE,67,Retired,3,147365.63,2024-11-02T19:07:53,0
SUP-00015477,AC00264,244.15,2024-11-11T16:04:41,TRANSFER,Barishal,ATM,25,Student,1,8211.73,2024-08-03T07:35:50,0
SUP-00015478,AC00395,388.23,2024-11-11T19:15:02,TRANSFER,Khulna,BRANCH,56,Doctor,2,18019.23,2024-09-05T07:42:59,0
SUP-00015479,AC00359,118.44,2024-11-11T19:46:56,DEBIT,Chattogram,BRANCH,59,Government Employee,1,84895.57,2024-11-11T12:01:42,0
SUP-00015480,AC00197,368.69,2024-11-11T21:29:05,DEBIT,Khulna,MOBILE,41,Engineer,2,63084.9,2024-10-15T00:02:24,0
SUP-00015481,AC00398,118.54,2024-11-11T23:23:47,CREDIT,Chattogram,MOBILE,51,Teacher,2,95581.61,2024-10-21T18:28:04,0
SUP-00015482,AC00360,12402.77,2024-11-12T00:23:22,CREDIT,Sylhet,ONLINE,65,Government Employee,2,111581.94,2024-11-11T05:34:10,1
SUP-00015483,AC00587,1595.66,2024-11-12T03:36:49,TRANSFER,Chattogram,MOBILE,22,Student,1,78784.0,2024-10-13T06:11:52,1
SUP-00015484,AC00073,42.16,2024-11-12T03:38:39,TRANSFER,Rangpur,BRANCH,51,Government Employee,2,109703.66,2024-11-01T09:47:18,0
SUP-00015485,AC00250,463.9,2024-11-12T05:00:45,DEBIT,Rajshahi,MOBILE,45,Engineer,2,22569.7,2024-08-24T14:41:45,0
SUP-00015486,AC00527,1006.79,2024-11-12T06:34:17,TRANSFER,Dhaka,ATM,23,Student,1,6914.05,2024-11-06T15:42:08,0
SUP-00015487,AC00278,334.51,2024-11-12T08:13:27,CASH_WITHDRAWAL,Rajshahi,ATM,70,Retired,1,83166.16,2024-11-07T17:39:24,0
SUP-00015488,AC00536,119.52,2024-11-12T12:09:01,DEBIT,Chattogram,MOBILE,29,Government Employee,1,24961.5,2024-11-10T08:53:34,0
SUP-00015489,AC00418,203.84,2024-11-12T13:04:09,TRANSFER,Khulna,POS,43,Engineer,1,151619.34,2024-10-31T19:29:08,0
SUP-00015490,AC00310,310.04,2024-11-12T13:04:21,CREDIT,Sylhet,MOBILE,61,Government Employee,2,125647.92,2024-10-16T17:09:09,0
SUP-00015491,AC00352,558.12,2024-11-12T14:26:19,CREDIT,Rajshahi,BRANCH,41,Teacher,1,105320.68,2024-11-02T10:46:54,0
SUP-00015492,AC00428,408.81,2024-11-12T15:33:18,CREDIT,Sylhet,POS,53,Engineer,1,44547.05,2024-10-07T06:46:00,0
SUP-00015493,AC00530,617.14,2024-11-12T16:59:39,TRANSFER,Dhaka,POS,37,Banker,1,100.0,2024-09-03T02:34:39,0
SUP-00015494,AC00333,82.48,2024-11-12T17:17:19,DEBIT,Dhaka,ATM,37,Banker,1,74101.82,2024-10-29T08:39:51,0
SUP-00015495,AC00552,556.62,2024-11-12T17:32:08,CREDIT,Dhaka,ONLINE,52,Doctor,1,52334.27,2024-10-13T22:32:53,0
SUP-00015496,AC00161,199.34,2024-11-12T21:49:43,TRANSFER,Barishal,BRANCH,25,Business Owner,1,42465.71,2024-11-01T15:41:54,0
SUP-00015497,AC00262,263.95,2024-11-12T22:50:31,TRANSFER,Rajshahi,POS,46,Teacher,3,86061.96,2024-10-18T02:32:16,0
SUP-00015498,AC00391,1248.02,2024-11-12T23:17:59,TRANSFER,Sylhet,BRANCH,43,Teacher,1,100.0,2024-11-04T21:06:33,0
SUP-00015499,AC00178,103.73,2024-11-12T23:24:33,DEBIT,Mymensingh,ATM,48,Business Owner,2,134082.09,2024-10-25T23:55:40,0
SUP-00015500,AC00056,211.98,2024-11-13T02:35:26,DEBIT,Barishal,POS,27,Banker,2,30612.66,2024-10-23T10:07:34,0
SUP-00015501,AC00420,678.79,2024-11-13T04:32:30,CREDIT,Dhaka,ATM,77,Retired,1,148376.82,2024-09-25T16:33:34,0
SUP-00015502,AC00133,1509.53,2024-11-13T05:21:48,TRANSFER,Sylhet,ONLINE,45,Doctor,2,21754.39,2024-10-13T08:59:51,0
SUP-00015503,AC00303,180.89,2024-11-13T05:33:22,DEBIT,Khulna,MOBILE,47,Business Owner,1,89780.77,2024-10-02T17:57:47,0
SUP-00015504,AC00320,636.77,2024-11-13T06:39:44,CREDIT,Rajshahi,ATM,55,Banker,1,63514.14,2024-11-06T17:38:09,0
SUP-00015505,AC00468,108.51,2024-11-13T07:08:31,TRANSFER,Rajshahi,ATM,22,Student,1,119455.58,2024-10-24T15:15:43,0
SUP-00015506,AC00142,394.96,2024-11-13T07:16:53,TRANSFER,Sylhet,MOBILE,26,Student,2,52877.25,2024-11-06T09:22:01,0
SUP-00015507,AC00560,183.65,2024-11-13T08:26:04,TRANSFER,Sylhet,ATM,76,Retired,1,132185.64,2024-08-28T14:30:51,0
SUP-00015508,AC00552,121.13,2024-11-13T08:36:22,DEBIT,Dhaka,ONLINE,52,Doctor,3,52213.14,2024-11-12T17:32:08,0
SUP-00015509,AC00505,582.24,2024-11-13T08:56:21,CASH_WITHDRAWAL,Rangpur,ATM,33,Doctor,1,95930.69,2024-10-15T17:13:02,0
SUP-00015510,AC00448,509.27,2024-11-13T09:17:13,DEBIT,Khulna,POS,70,Retired,2,45088.93,2024-10-01T21:39:08,0
SUP-00015511,AC00238,63.79,2024-11-13T09:54:41,TRANSFER,Chattogram,ONLINE,78,Retired,1,161347.88,2024-11-07T13:14:08,1
SUP-00015512,AC00571,352.51,2024-11-13T11:38:42,TRANSFER,Rajshahi,ONLINE,36,Business Owner,1,16490.92,2024-10-06T16:34:52,0
SUP-00015513,AC00269,316.88,2024-11-13T12:00:15,DEBIT,Rangpur,ATM,67,Banker,1,114217.52,2024-10-12T12:54:44,0
SUP-00015514,AC00506,1077.8,2024-11-13T12:48:36,DEBIT,Khulna,POS,62,Teacher,1,85868.33,2024-11-10T06:31:12,0
SUP-00015515,AC00262,146.62,2024-11-13T13:11:24,CASH_WITHDRAWAL,Rajshahi,POS,46,Teacher,1,85915.34,2024-11-12T22:50:31,0
SUP-00015516,AC00003,549.04,2024-11-13T13:31:27,CASH_WITHDRAWAL,Mymensingh,ATM,20,Student,1,80046.27,2024-11-01T10:20:17,0
SUP-00015517,AC00348,337.94,2024-11-13T13:46:09,CASH_WITHDRAWAL,Rajshahi,POS,35,Doctor,1,37231.37,2024-10-24T11:56:18,0
SUP-00015518,AC00174,864.42,2024-11-13T14:36:00,TRANSFER,Khulna,ONLINE,27,Doctor,1,114299.49,2024-10-15T02:11:27,1
SUP-00015519,AC00046,202.39,2024-11-13T14:52:29,TRANSFER,Mymensingh,ONLINE,24,Government Employee,1,115976.02,2024-10-29T10:58:08,0
SUP-00015520,AC00315,100.42,2024-11-13T16:57:09,CREDIT,Dhaka,ONLINE,45,Business Owner,1,43390.94,2024-06-03T21:11:44,0
SUP-00015521,AC00417,197.18,2024-11-13T17:22:59,TRANSFER,Mymensingh,ATM,26,Doctor,1,159430.14,2024-10-05T20:31:02,0
SUP-00015522,AC00190,94.91,2024-11-13T19:34:18,DEBIT,Mymensingh,ATM,19,Student,1,98801.19,2024-10-01T22:09:45,0
SUP-00015523,AC00090,697.11,2024-11-13T20:47:47,DEBIT,Mymensingh,ONLINE,29,Government Employee,7,52493.88,2024-09-21T07:20:34,1
SUP-00015524,AC00011,1158.5,2024-11-13T21:27:53,CREDIT,Dhaka,POS,34,Banker,1,134531.94,2024-10-27T13:10:51,0
SUP-00015525,AC00435,540.33,2024-11-14T00:35:00,CREDIT,Barishal,ATM,24,Business Owner,1,122601.15,2024-10-01T04:59:37,0
SUP-00015526,AC00589,517.56,2024-11-14T01:34:50,TRANSFER,Sylhet,POS,35,Business Owner,1,50146.44,2024-11-05T05:48:24,0
SUP-00015527,AC00382,642.27,2024-11-14T02:01:16,TRANSFER,Rangpur,ONLINE,66,Retired,2,96788.15,2024-11-07T17:24:05,0
SUP-00015528,AC00055,162.22,2024-11-14T03:11:06,CASH_WITHDRAWAL,Dhaka,MOBILE,26,Student,2,36884.37,2024-11-09T04:55:22,0
SUP-00015529,AC00567,352.12,2024-11-14T03:54:45,DEBIT,London,MOBILE,44,Doctor,2,159779.86,2024-09-20T00:36:47,0
SUP-00015530,AC00194,74.6,2024-11-14T04:40:50,DEBIT,Dhaka,MOBILE,44,Banker,1,8931.56,2024-09-30T01:59:38,0
SUP-00015531,AC00566,160.45,2024-11-14T06:36:22,DEBIT,Rajshahi,ONLINE,28,Government Employee,3,93177.23,2024-11-07T23:48:10,0
SUP-00015532,AC00386,60.27,2024-11-14T07:16:20,TRANSFER,Mymensingh,ONLINE,50,Government Employee,1,91808.8,2024-08-13T15:45:09,0
SUP-00015533,AC00343,285.35,2024-11-14T07:23:29,CREDIT,Sylhet,MOBILE,29,Doctor,6,112663.05,2024-09-20T05:25:59,0
SUP-00015534,AC00349,6251.11,2024-11-14T08:09:36,CREDIT,Rajshahi,ONLINE,34,Teacher,6,71999.73,2024-10-07T06:38:35,1
SUP-00015535,AC00012,165.44,2024-11-14T11:31:53,CASH_WITHDRAWAL,Sylhet,ATM,63,Retired,1,24376.71,2024-11-09T00:16:13,0
SUP-00015536,AC00385,112.55,2024-11-14T13:19:21,CASH_WITHDRAWAL,Khulna,ATM,29,Doctor,1,42053.22,2024-09-29T02:18:46,0
SUP-00015537,AC00536,204.21,2024-11-14T14:28:37,CREDIT,Chattogram,MOBILE,29,Government Employee,1,25165.71,2024-11-12T12:09:01,0
SUP-00015538,AC00379,202.25,2024-11-14T14:29:50,TRANSFER,Sylhet,BRANCH,26,Engineer,1,110420.88,2024-11-11T00:40:15,0
SUP-00015539,AC00147,602.78,2024-11-14T15:31:11,DEBIT,Rangpur,MOBILE,46,Government Employee,1,147537.89,2024-10-02T01:21:20,0
SUP-00015540,AC00118,49.45,2024-11-14T15:43:30,DEBIT,Chattogram,MOBILE,65,Business Owner,1,33802.67,2024-09-21T05:51:54,0
SUP-00015541,AC00240,1582.58,2024-11-14T16:35:25,DEBIT,Rajshahi,MOBILE,52,Doctor,3,259.51,2024-09-30T17:36:05,0
SUP-00015542,AC00583,383.78,2024-11-14T16:40:34,DEBIT,Chattogram,ATM,47,Teacher,1,105558.72,2024-10-20T04:58:22,0
SUP-00015543,AC00459,568.1,2024-11-14T17:42:35,CREDIT,Mymensingh,MOBILE,25,Student,2,110565.58,2024-08-06T13:11:05,0
SUP-00015544,AC00275,362.19,2024-11-14T18:41:05,DEBIT,Rajshahi,ONLINE,32,Government Employee,1,127085.86,2024-11-04T23:40:08,0
SUP-00015545,AC00494,283.25,2024-11-14T19:33:52,DEBIT,Khulna,ATM,26,Student,1,157699.98,2024-10-27T05:08:16,0
SUP-00015546,AC00552,268.77,2024-11-14T19:42:31,TRANSFER,Dhaka,ONLINE,52,Doctor,1,51944.37,2024-11-13T08:36:22,0
SUP-00015547,AC00281,160.03,2024-11-14T20:42:39,DEBIT,Chattogram,ONLINE,40,Government Employee,3,78582.38,2024-11-06T14:41:28,0
SUP-00015548,AC00349,717.66,2024-11-14T21:12:49,DEBIT,Sylhet,BRANCH,34,Teacher,2,71282.07,2024-11-14T08:09:36,0
SUP-00015549,AC00466,354.07,2024-11-14T22:46:54,DEBIT,Rajshahi,POS,65,Banker,2,35280.23,2024-10-30T05:58:19,0
SUP-00015550,AC00204,1033.02,2024-11-15T00:14:48,DEBIT,Singapore,MOBILE,26,Student,1,135601.49,2024-08-15T14:57:07,1
SUP-00015551,AC00331,241.4,2024-11-15T03:03:01,CREDIT,Chattogram,BRANCH,28,Student,1,79251.11,2024-10-13T07:11:10,0
SUP-00015552,AC00279,191.08,2024-11-15T03:16:15,DEBIT,Rajshahi,BRANCH,24,Student,1,176304.16,2024-10-16T10:33:28,0
SUP-00015553,AC00293,133.78,2024-11-15T03:58:31,CASH_WITHDRAWAL,Chattogram,BRANCH,19,Student,1,47376.72,2024-09-21T17:32:19,0
SUP-00015554,AC00533,809.98,2024-11-15T05:10:35,DEBIT,Rangpur,ONLINE,26,Student,3,82921.99,2024-10-17T08:30:54,1
